cluster_id,score,summary
11,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Theo cảnh_sát Danh là nghi phạm xông vào căn nhà ở xã Bình_Hưng dùng dao đâm người phụ_nữ nhiều nhát để cướp tiền vàng.Bước đầu Danh_khai do có ý_định cướp tài_sản của người khác lấy tiền đi cai_nghiện ma_túy nên đã chủ_động tìm đến một tiệm bán đồ_chơi ở quận 8 mua một cây súng giả bắn đạn bi nhựa.Khoảng 18 h ngày 266 chị Trần_Thị_Thu_T_SN 1984 quê Bến_Tre ngụ ấp 5_xã Bình_Hưng huyện Bình_Chánh ở nhà một_mình thì Danh điều_khiển xe_máy chạy đến xông thẳng vào nhà rút khẩu súng giả trong người ra đe_dọa chị T yêu_cầu chị T đưa tiền vàng.Giằng_co được một lúc đến khi chị Thủy đuối sức thì bị tên cướp dùng dụng_cụ mang theo cắt lấy bộ vòng vàng cimen nạn_nhân đeo trên tay 1 nhẫn vàng cùng 2 triệu đồng rồi nhanh_chóng bỏ đi.Nghi_ngờ đối_tượng dùng súng giả chị Thủy chống_cự cố thoát khỏi vòng_tay kìm_kẹp của kẻ_cướp thì bị Danh_rút dao ra tấn_công.Qua làm_việc bước_đầu với nhân_chứng nạn_nhân và số người biết_việc thì được biết trước đó nửa giờ chị Thủy đang ở nhà thì có một thanh_niên đi xe_máy tới xông vào nhà rút súng đe_dọa buộc chủ nhà giao vàng tiền.Bị nạn_nhân phản_kháng T dùng dao đâm nạn_nhân nhiều nhát rồi cướp vàng tiền.Liên_quan đến vụ Bắt kẻ dùng súng giả khống_chế người phụ_nữ để cướp vàng ở TPHCM đến nay Phòng Cảnh_sát Hình_sự PC02 Công_an TPHCM cùng Công_an huyện Bình_Chánh đã làm rõ nhiều tình_tiết liên_quan vụ_việc
12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Tại buổi lễ Chủ_tịch nước Nguyễn_Xuân_Phúc đã tặng nhiều phần quà cho các gia_đình thương_binh liệt_sĩ người có công cách_mạng trên địa_bàn xã Quế_Phú và tặng bức ảnh Chủ_tịch Hồ_Chí_Minh cho lãnh_đạo xã Quế_Phú.Ngày 177 Đảng_ủy_HĐND_UBND và UBMTTQ Việt_Nam xã Quế_Phú huyện Quế_Sơn tỉnh Quảng_Nam tổ_chức lễ kỷ kỷ_niệm 75 năm Ngày thương_binh liệt_sĩ 2771947 2772022.Chủ_tịch nước Nguyễn_Xuân_Phúc dự.Chủ_tịch nước gửi lời thăm_hỏi tri_ân tới các gia_đình thân_nhân liệt_sĩ các thương_binh bệnh_binh người có công với cách_mạng.Cũng sáng nay Chủ_tịch nước Nguyễn_Xuân_Phúc đã đến dâng hoa viếng hương tại_Nhà bia ghi_danh các anh_hùng liệt_sĩ xã Quế_Phú.Chủ_tịch nước Nguyễn_Xuân_Phúc yêu_cầu hệ_thống chính_trị tại tỉnh Quảng_Nam huyện Quế_Sơn xã Quế_Phú và thôn Hương Quế Nam phải quan_tâm hơn nữa đến việc phát_triển sản_xuất để đời_sống người dân ngày_càng được nâng cao kêu_gọi các tầng_lớp nhân_dân giáo_dục con_cháu chăm ngoan học giỏi
13,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",Giám_đốc Bệnh_viện Bạch_Mai cũng cho rằng việc công_bố giá trong đấu_thầu trên Cổng thông_tin điện_tử Bộ Y_tế chưa có cơ_quan nào thẩm_định và chịu trách_nhiệm.Chúng_tôi cần hành_lang_pháp_lý rõ_ràng minh_bạch dễ thực_hiện để thực_hiện các bài thầu trong công_tác mua_sắm tránh tình_trạng rơi vào các bẫy chỉ_định thầu.Sáng 137 báo Tiền_Phong tổ_chức tọa_đàm Gỡ khó trong đấu_thầu mua_sắm thuốc vật_tư y_tế.Tuy_nhiên còn nhiều khó_khăn vướng_mắc.PGSTS Đào_Xuân_Cơ cũng cho biết thêm để đảm_bảo công_tác khám chữa bệnh trong giai_đoạn hiện_nay BV phải tổ_chức lại ca kíp làm_việc ở các đơn_vị khoa phòng đặc_biệt là khối khám bệnh ngoại_trú để 6000 8000 bệnh_nhân đến khám không phải chờ quá lâu.Thời_gian qua Chính_phủ Thủ_tướng Chính_phủ Bộ Y_tế BHXH Việt_Nam và các bộ ban_ngành liên_quan đã vào_cuộc quyết_liệt và có nhiều giải_pháp chỉ_đạo cấp_bách cho vấn_đề thiếu thuốc vật_tư y_tế Tuy_nhiên còn nhiều khó_khăn vướng_mắc.Bà Phạm_Khánh Phong_Lan cho rằng việc đãi_ngộ phải rõ_ràng rành_mạch.Từ mua_sắm vật_tư_trang_thiết_bị đặt máy_móc thuốc tất_cả phải theo quy_trình rất nghiêm_ngặt
14,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",Với việc Apple sắp phát_hành rộng_rãi iOS 16 vào tháng 9 công_cụ jailbreak cho iOS 15 chỉ dành cho những người thích tìm_hiểu và tùy biến iPhone.Hệ điều_hành mới đã được giới_thiệu tại hội_nghị WWDC vào tháng 6 được quảng_cáo là cập_nhật lớn nhất từng có đối_với màn_hình khóa iPhone.Năm 2019 một lỗi không_thể vá trên các mẫu iPhone dùng chip A11 trở_về trước đã được tận_dụng để tạo ra các công_cụ jailbreak.Odyssey nhóm phát_triển công_cụ bẻ khóa jailbreak iPhone và iPad đã chia_sẻ những hình_ảnh đầu_tiên về Cheyote phần_mềm bẻ khóa đang được phát_triển dành cho iOS 15
15,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",Gia_đình càng nhiều người tham_gia mức đóng BHYT càng thấp.Mức đóng trên cho thấy hộ gia_đình càng nhiều người tham_gia BHYT thì mức đóng càng thấp do được giảm trừ mức đóng.Tham_gia BHYT là hình_thức đóng_góp khi lành để_dành khi ốm.Khi tham_gia bảo_hiểm y_tế hộ gia_đình người tham_gia sẽ được giảm trừ mức đóng từ người thứ 2 trở_đi càng nhiều người tham_gia mức đóng càng thấp.Người sinh_sống trong cơ_sở bảo_trợ xã_hội trừ những người tham_gia BHYT thuộc nhóm khác mà không được ngân_sách nhà_nước hỗ_trợ đóng BHYT.Trước khi thẻ BHYT hết hạn sử_dụng người tham_gia cần gia_hạn thẻ để thẻ BHYT có giá_trị sử_dụng liên_tục không bị gián_đoạn và không ảnh_hưởng đến quyền_lợi được hưởng khi tham_gia BHYT 5 năm liên_tục.Điều này mang lại nhiều lợi_ích cho người tham_gia BHYT theo hộ gia_đình thể_hiện tính nhân_văn của chính_sách BHYT.Tham_gia BHYT hộ gia_đình từ người thứ hai trở đi sẽ được giảm trừ mức đóng cụ_thể như sau
16,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]",Các đơn_vị nghiệp_vụ của Bộ Công_an Công_an Hà_Nội Công_an TP Hồ_Chí_Minh_Công_an tỉnh Bắc_Ninh tiếp_tục thực_hiện công_tác bảo_đảm an_ninh_an_toàn trong các khâu đến khi công_bố điểm thi cho thí_sinh và thực_hiện công_tác xét tuyển theo đúng kế_hoạch.Không được rời khỏi phòng thi trong suốt thời_gian thi trắc_nghiệm đối_với thi tự luận thí_sinh có_thể được ra khỏi phòng thi và khu_vực thi sau khi hết 23 hai_phần_ba thời_gian làm bài của phần thi phải nộp bài thi kèm theo đề thi giấy_nháp trước khi ra khỏi phòng thi.Theo báo_cáo nhanh về kỳ thi đánh_giá tuyển_sinh CAND năm 2022 của Bộ Công_an kỳ thi đã diễn ra đảm_bảo an_ninh_an_toàn nghiêm_túc.Trao_đổi bài làm hoặc giấy_nháp với thí_sinh khác.Trường_hợp không_thể xuất_trình các giấy_tờ trên thí_sinh phải báo_cáo và làm cam_đoan trước khi bắt_đầu buổi thi.Chỉ được rời khỏi phòng thi sau khi cán_bộ coi thi đã kiểm đủ tài_liệu có liên_quan của cả phòng thi và cho_phép rời khỏi phòng thi trừ các trường_hợp khác theo quy_định.Trình Thẻ dự thi cho cán_bộ coi thi.Dự_kiến điểm thi của thí_sinh sẽ được công_bố trước ngày 58
17,"[1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Chiều 207 Trung_tâm Quản_lý giao_thông công_cộng Sở Giao_thông Vận_tải TPHCM cho biết bảo_vệ liên_quan đến việc quăng ném xe_đạp công_cộng ở vỉa_hè đường Tôn_Đức_Thắng đã bị đình_chỉ công_tác.Sau đó nhân_viên bảo_vệ đã đưa xe_đạp ra khỏi phạm_vi công_viên bằng cách quăng ném ra đường như nội_dung trong clip.Trong lúc tuần_tra nhân_viên P phát_hiện có 3 xe_đạp cố_tình đỗ xe trên lề đường trong phạm_vi công_viên Bến_Bạch_Đằng.Theo tường_trình của nam bảo_vệ NTP_– người được phân_công trực tại công_viên Bạch_Đằng tối 197 Vào lúc 23 h khi đi tuần_tra thì phát_hiện có 3 chiếc xe_đạp vi_phạm quy_định là sau 22 h công_viên hết giờ phục_vụ xe_cộ không được dừng đỗ trên lề_đường
18,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]",Các biện_pháp được triển_khai đồng_bộ như giám_sát điều_tra các ca bệnh nghi_ngờ nắm_bắt chặt_chẽ tình_hình_dịch giám_sát véctơ sốt_xuất_huyết phun hóa_chất diệt muỗi các khu_vực có bệnh_nhân sốt_xuất_huyết vận_động người dân tổng_vệ_sinh môi_trường phát_quang bụi rậm.Để bảo_vệ sức_khỏe cho bản_thân gia_đình và cộng_đồng Trung_tâm Kiểm_soát bệnh_tật Hà_Nam khuyến_cáo người dân thường_xuyên kiểm_tra phát_hiện và diệt lăng_quăng trong các dụng_cụ chứa nước sinh_hoạt bằng cách thau rửa đậy nắp kín bể và các vật_dụng chứa nước thả cá để tiêu_diệt lăng_quăng loại_bỏ các vật_liệu phế_thải lập úp vật_dụng có_thể chứa nước không sử_dụng không cho muỗi đẻ_trứng tích_cực phối_hợp với ngành y_tế trong các chiến_dịch diệt lăng_quăng và các đợt phun hóa_chất phòng_chống dịch
19,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Lần này anh trở_lại màn_ảnh với dòng phim chính_luận đảm_nhiệm vai tướng công_an khác hẳn các nhân_vật mình đảm_nhiệm gần đây hẳn là vai diễn mới trong Đấu_trí thu_hút NSND_Trung_Anh.Nếu là các vấn_đề gia_đình hay xã_hội bình_thường mình có_thể tìm_hiểu được nhưng chủ_đề của phim này mang tính đặc_thù rất lớn nên để thoại được thôi cũng đã rất khó.Trong tháng 7 này VFC sẽ ra_mắt một bộ phim thuộc dòng chính_luận Đấu_trí lấy cảm_hứng từ những sự_kiện mang tính thời_sự những đại án tham_nhũng tiêu_cực trong đấu_thầu sinh phẩm y_tế phơi_bày nhiều mưu_mô thủ_đoạn những hoạt_động ngầm của nhóm tội_phạm ‘ cổ_cồn trắng_’ những liên_minh lợi_ích giữa doanh_nghiệp và quan_chức trong các siêu đại án kinh_tế hàng nghìn tỷ đồng.Không hiểu sao có_thể là cảm_nhận của cá_nhân tôi từ khi mới có series phim Cảnh_sát hình_sự tôi đã nghĩ mình không làm được vai công_an.Nếu đơn_giản phim đề_cập đến các vấn_đề xã_hội hay gia_đình tìm_hiểu dễ_dàng hơn nhưng riêng đóng phim Đấu_trí tôi phải tìm_hiểu từ chính những người bạn làm công_an cỡ đại_tá của mình.Dù giàu kinh_nghiệm diễn_xuất và thành_công với nhiều dạng vai khác nhau nhưng NSND_Trung_Anh vẫn rất lo_lắng về vai Đại_tá Trần_Giang trong Đấu_trí.Quyết_định bỏ_bộ râu gắn_bó bao năm để đóng_phim Đấu_trí điều đó chứng_tỏ vai diễn mới này thu_hút anh đến mức phải hy_sinh tạo_hình quen_thuộc mấy chục năm qua của mình.NSND Trung_Anh vào vai Đại_tá Trần_Giang trưởng_phòng điều_tra C03_Cục Cảnh_sát điều_tra tội_phạm về tham_nhũng kinh_tế buôn_lậu
20,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",Ngày 227 Phòng CSĐT tội_phạm về ma_túy Công_an tỉnh Quảng_Nam cho_biết khoảng rạng sáng cùng ngày đã phối_hợp với công_an sở_tại phát_hiện 28 trong số 41 người có_mặt tại quán karaoke Mr_Rìn khối_phố Tứ Câu phường Điện_Ngọc thị_xã Điện_Bàn dương_tính với ma_túy.Khoảng 0 giờ 50 phút rạng sáng 227 tổ công_tác Phòng Cảnh_sát điều_tra tội_phạm về ma_túy Công_an tỉnh Quảng_Nam_tiến_hành kiểm_tra hành_chính tại quán karaoke Mr_Rìn khối_phố Tứ Câu phường Điện_Ngọc thị_xã Điện_Bàn tỉnh Quảng_Nam thì phát_hiện 2841 đối_tượng dương_tính với ma_túy
21,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Mới_đây em chồng Tăng Thanh_Hà rich kid Tiên Nguyễn_bất_ngờ khoe ảnh hội_ngộ Á_hậu Thảo_Nhi Lê.Sau cuộc thi Nhi sẽ quay về Đức thăm gia_đình rồi trở_lại Việt_Nam hoạt_động nghệ_thuật bố Thảo Nhi Lê_tiết_lộ.Bên cạnh việc kinh_doanh Thảo_Nhi Lê cũng là một influencer được giới trẻ yêu_thích nhờ gu thời_trang sành_điệu thường_xuyên diện những bộ_cánh bắt mắt đến từ nhiều nhà mốt đình_đám.Tiên Nguyễn_là con_gái của doanh_nhân Johnathan_Hạnh Nguyễn_và cựu diễn_viên Thủy_Tiên.Thảo Nhi_Lê_nóng_bỏng sexy với bikini.Được biết hiện_tại Thảo Nhi Lê đã có chút_ít thời_gian rảnh để trở về nhà gặp_gỡ người_thân và bạn_bè
22,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Năm 2022 là năm đầu_tiên Bộ Công_an tổ_chức kỳ thi đánh_giá để tuyển_sinh vào các trường Công_an nhân_dân CAND.Về kết_cấu bài thi đánh_giá tuyển_sinh đại_học chính quy công_an nhân_dân năm 2022 của Bộ Công_an gồm 2 phần Phần trắc_nghiệm và phần tự luận.Thiếu_tướng Đỗ Anh_Tuấn Cục_trưởng Cục Đào_tạo Phó Trưởng_Ban chỉ_đạo Đề_án đổi_mới tuyển_sinh đại_học chính_quy tuyển mới trong CAND năm 2022 cho biết Năm 2022 Bộ Công_an tổ_chức kỳ thi đánh_giá để các học_viện trường CAND có căn_cứ tổ_chức tuyển_sinh.Đối_với thí_sinh phía Nam từ Đà_Nẵng trở vào đăng_ký xét tuyển ở các trường phía Bắc sẽ thi tại các trường đại_học CAND ở TP Hồ_Chí_Minh
23,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Tại buổi họp_báo nhiều phóng_viên đặt câu hỏi về những khó_khăn trong việc thu_hồi tiền tài_sản trong các vụ_án tham_nhũng số tiền các bị các Phan_Sào_Nam Nguyễn_Văn_Dương trong vụ_án về đường_dây đánh_bạc nghìn tỷ còn nợ chưa thu_hồi được.Số tiền thi_hành án thu_hồi được của bị_án Dương mới được 315 tỷ đồng.Phan_Sào_Nam và Nguyễn_Văn_Dương là những ông trùm trong đường_dây đánh_bạc ngàn tỉ đồng qua game bài RikvipTipClub từng gây xôn_xao dư_luận.Sau khi được hưởng lợi thu lời bất_chính hơn 1475 tỷ đồng_từ hoạt_động tổ_chức đánh_bạc Nam đã chuyển tiền lòng_vòng qua nhiều nấc trung_gian đến người_thân bạn_bè để gửi tiết_kiệm đầu_tư góp vốn các dự_án mua bất_động_sản để hợp_thức số tiền.Sau 28 tháng vận_hành đường_dây này đã thu về khoảng 10000 tỷ đồng chưa thống_kê hết nhóm điều_hành game bài hưởng lợi 4700 tỷ đồng.Số tiền thu từ đánh_bạc trực_tuyến chứng_minh được là hơn 9853 tỉ đồng.Đường_dây đánh_bạc qua game bài RikvipTipclub do Phan_Sào_Nam cựu Chủ_tịch HĐQT Công_ty VTC_Online và Nguyễn_Văn_Dương_cầm_đầu hoạt_động từ tháng 42015 đến tháng 82017 thì bị Công_an tỉnh Phú_Thọ triệt_phá.Đường_dây gồm 25 đại_lý cấp 1 5877 đại_lý cấp 2 và khoảng gần 43 triệu tài_khoản tham_gia đánh_bạc
24,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",Lời nhạc đi một nơi beat đi một ngả MV nó ở giữa nó không có liên_quan gì đến nhau luôn Nhạc bê nguyên bài của The_Weeknd_MV này có bị cấm không ta toàn hình_ảnh tiêu_cực bắn súng đánh nhauKhán giả phản_ứng tiêu_cực về sản_phẩm của Jack.Quay trở_lại với sản_phẩm âm_nhạc mới của Jack trước đó khi tung những giai_điệu đầu_tiên cho ca_khúc thì Jack đã lập_tức nhận về nhiều ý_kiến trái chiều khi Jack bị cho rằng đã đạo nhái ngôi_sao quốc_tế The_Weeknd.Từ tất_cả những nghi_vấn trên bài hát mới của nam ca_sĩ sinh năm 1997 bị đánh_giá không khác gì một nồi lẩu thập_cẩm.Lấy cảm_hứng từ âm_nhạc những năm 1980 Jack vẫn giữ cách xử_lý bài hát đặc_trưng của mình cách luyến_láy và ca từ bị chê quá sến súa màu_mè.Đây chưa phải là tất_cả nhưng với những chi_tiết bị dân_tình bóc mẽ thế này thì rõ_ràng màn comeback lần này của Jack có_thể nói là thất_bại.Motif MV bạo_lực nổi_loạn không hiếm đặc_biệt ở thị_trường US_UK nhưng vấn_đề cốt_lõi trong MV Ngôi_sao cô_đơn của Jack là cách khai_thác hời_hợt thiếu chiều sâu.Chưa kể MV còn bị tố đạo nhái sản_phẩm của ca_sĩ quốc_tế.So_sánh với MV_There is no one at all bị yêu_cầu thu_hồi và tiêu_hủy của Sơn Tùng MTP cách đây không lâu yếu_tố bạo_lực trong MV Ngôi_sao cô_đơn của Jack càng khó thể được chấp_nhận đồng_cảm
