cluster_id,score,summary
11,"[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Khoảng 18h ngày 26/6 chị Trần Thị Thu T (SN 1984, quê Bến Tre, ngụ ấp 5, xã Bình Hưng, huyện Bình Chánh) ở nhà một mình thì Danh điều khiển xe máy chạy đến xông thẳng vào nhà rút khẩu súng giả trong người ra đe dọa chị T, yêu cầu chị T đưa tiền vàng..Nghi ngờ đối tượng dùng súng giả, chị Thủy chống cự, cố thoát khỏi vòng tay kìm kẹp của kẻ cướp thì bị Danh rút dao ra tấn công..Do bị động trước tình huống này, sợ mọi người phát hiện nên Danh rút con dao trong người ra tấn công chị T. Giằng co một hồi lâu chị T đuối sức, Danh dùng dụng cụ mang theo cắt bộ vòng xi men đeo trên tay chị T, cắt nhẫn vàng trên ngón tay chị T và lục tìm lấy đi 900 ngàn đồng rồi lên xe tẩu thoát..Lợi dụng lúc chị Thủy ra ngoài quăng rác rồi bước vào nhà, cửa chính chỉ khép hờ nên Danh dựng xe máy, mở cửa bước vào, rút súng ra chĩa thẳng về phía chủ nhà, miệng quát lớn đe dọa: ""Chị có tiền, vàng đưa hết ngay cho tôi!""..Ngày 29/6, Phòng Cảnh sát hình sự-Công an TP Hồ Chí Minh phối hợp với Công an huyện Bình Chánh củng cố hồ sơ xử lý Vương Văn Danh (SN 1986, ngụ quận 8) về hành vi cướp tài sản..Vừa vào tới nơi, Danh rút khẩu súng giả uy hiếp chị T., yêu cầu phải đưa tài sản..Bước đầu, Danh khai do có ý định cướp tài sản của người khác lấy tiền đi cai nghiện ma túy nên đã chủ động tìm đến một tiệm bán đồ chơi ở quận 8 mua một cây súng giả, bắn đạn bi nhựa..Qua làm việc bước đầu với nhân chứng, nạn nhân và số người biết việc thì được biết, trước đó nửa giờ chị Thủy đang ở nhà thì có một thanh niên đi xe máy tới, xông vào nhà rút súng đe dọa buộc chủ nhà giao vàng, tiền."
12,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Qua đây, thể hiện sự tri ân với những người đã mất; đồng thời giáo dục truyền thống anh hùng của dân tộc, của đất nước cho các thế hệ trẻ noi theo..Chủ tịch nước Nguyễn Xuân Phúc phát biểu: “Tôi xin thay mặt Đảng, Nhà nước, UBTƯ MTTQ Việt Nam gửi lời thăm hỏi ân cần đến từng gia đình của xã Quế Phú anh hùng, những người đã đóng góp lớn lao cho sự thành công cuộc kháng chiến..Chủ tịch nước Nguyễn Xuân Phúc nhấn mạnh, xã Quế Phú đẩy mạnh công tác tuyên truyền cho nhân dân và các gia đình chính sách phát huy truyền thống cách mạng của quê hương, khơi dậy lòng tự hào về truyền thống cách mạng..Nhất là các gia đình thương binh, liệt sĩ phải làm gương trong xóm làng, trong xã hội; phải trung thành với sự nghiệp cách mạng của Đảng và Nhân dân..Nhằm tiếp mối truyền thống đó, Chủ tịch nước mong muốn con em ở địa phương sẽ cố gắng phấn đấu học tập trở thành người tốt đóng góp cho quê hương..Chủ tịch nước nhấn mạnh buổi lễ quan trọng này để tỏ lòng biết ơn đến các anh hùng liệt sĩ, thương binh đã hy sinh vì đất nước."
13,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Chia sẻ tại tọa đàm, PGS.TS Đào Xuân Cơ, Giám đốc Bệnh viện Bạch Mai cho rằng, những ngày vừa qua, các bệnh viện hết sức khó khăn trong việc cung ứng đủ thuốc, vật tư, đặc biệt là vật tư tiêu hao phục vụ thăm khám, chữa trị cho người bệnh..Thời gian qua Chính phủ, Thủ tướng Chính phủ, Bộ Y tế, BHXH Việt Nam và các bộ ban ngành liên quan đã vào cuộc quyết liệt và có nhiều giải pháp chỉ đạo cấp bách cho vấn đề thiếu thuốc, vật tư y tế... Tuy nhiên, còn nhiều khó khăn, vướng mắc..Về vấn đề công bố giá thuốc, vật tư y tế trên Cổng thông tin điện tử Bộ Y tế, ông Cơ chia sẻ thêm, các cơ quan, bệnh viện đều đang rất vướng về vấn đề này..Tại cuộc tọa đàm về vấn đề này diễn ra ngày 13/7, từ thực tiễn quản lý bệnh viện, PGS.TS Đào Xuân Cơ - Giám đốc BV Bạch Mai cho biết có một số nguyên nhân dẫn đến thiếu thuốc, vật tư y tế như sau:.Theo báo cáo tại một cuộc họp trực tuyến của Bộ Y tế với các bệnh viện trực thuộc Bộ và Sở Y tế các tỉnh, thành phố về thực trạng thiếu thuốc, vật tư y tế tại các địa phương và giải pháp Bộ Y tế đã triển khai của Bộ Y tế mới đây cho biết, thống kê đối với 34/63 Sở Y tế, 21/39 BV tuyến Trung ương và 2 BV trực thuộc trường Đại học cho thấy: 28/34 Sở Y tế báo cáo hiện có tình trạng thiếu thuốc tại địa phương..Từ vị trí trực tiếp quản lý điều hành một bệnh viện lớn, ông Cơ cho biết, có một số nguyên nhân dẫn đến tình trạng thiếu thuốc, vật tư..Ngay cả những bệnh viện lớn, tuyến cuối còn xảy ra tình trạng nhân viên y tế nghỉ việc thì đối với những cơ sở y tế nhỏ, việc này càng khó khăn hơn, nhất là y tế cơ sở..Thực tế, 12 tháng qua, thậm chí hơn 2 năm qua, vật tư thiết bị y tế chủ yếu phục vụ chống dịch, hợp đồng trúng thầu trong 12 tháng qua là vô cùng khó khăn khiến các BV không thể tìm được hợp đồng trúng thầu."
14,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",", công cụ jailbreak Cheyote của Odyssey tương thích với dòng iPhone 13 và iPad mini thế hệ thứ 6, những thiết bị cài sẵn iOS 15 từ khi ra mắt..Với việc Apple sắp phát hành rộng rãi iOS 16 vào tháng 9, công cụ jailbreak cho iOS 15 chỉ dành cho những người thích tìm hiểu và tùy biến iPhone..Năm 2021, Odyssey cũng phát hành công cụ jailbreak iOS 14 dành cho những thiết bị như iPhone 12.., lập trình viên thuộc Odyssey xác nhận quá trình phát triển công cụ jailbreak iOS 15 diễn ra suôn sẻ, dự kiến phát hành rộng rãi trong tương lai gần..Nhóm phát triển cho biết đang tìm cách mở rộng Cheyote trên các phiên bản cao hơn, tối đa iOS 15.4.1 nhưng sẽ tốn nhiều thời gian."
15,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Tham gia bảo hiểm y tế theo hộ gia đình, khi đi khám chữa bệnh, người bệnh được Quỹ Bảo hiểm y tế thanh toán đầy đủ các chi phí không giới hạn về tuổi tác, số ngày điều trị trong phạm vi, mức hưởng tương ứng..BHYT là chế độ bảo hiểm của Đảng, Nhà nước nhằm chăm sóc sức khỏe nhân dân, do Nhà nước tổ chức, thực hiện không vì mục đích lợi nhuận..Bảo hiểm xã hội Việt Nam cho biết, thời gian qua, nhiều người có thẻ bảo hiểm y tế bị mắc các bệnh hiểm nghèo, bệnh nặng đã được Quỹ Bảo hiểm y tế chi trả hàng trăm triệu đến hàng tỷ đồng chi phí khám chữa bệnh, nhờ đó giúp nhiều người bệnh có thêm động lực, niềm tin tiếp tục điều trị bệnh, giúp nhiều gia đình không bị tái nghèo do không phải chi trả các khoản chi phí khổng lồ của việc khám chữa bệnh cho người thân..Người tham gia bảo hiểm y tế được Quỹ Bảo hiểm y tế thanh toán số tiền khám chữa bệnh (KCB) không giới hạn theo phạm vi, mức hưởng, có thể lên tới hàng tỷ đồng/năm..Cụ thể, đối với trường hợp khám chữa bệnh bảo hiểm y tế đúng tuyến, người bệnh sẽ được hưởng 100% tổng chi phí trong trường hợp: khi đi khám chữa bệnh tại tuyến xã; nếu chi phí khám chữa bệnh thấp hơn 15% mức lương cơ sở (1.490.000 đồng/tháng) tại thời điểm đi khám chữa bệnh; khi có thời gian tham gia bảo hiểm y tế 5 năm liên tục trở lên và có số tiền cùng chi trả chi phí khám chữa bệnh trong năm lớn hơn 6 tháng lương cơ sở, trừ trường hợp tự đi khám chữa bệnh không đúng tuyến và 80% tổng chi phí khám chữa bệnh đối với các trường hợp khác..Theo Bảo hiểm xã hội Việt Nam, thời gian qua, Quỹ Bảo hiểm y tế là nguồn tài chính đóng góp đáng kể cho công tác khám chữa bệnh, chăm sóc sức khỏe nhân dân và đảm bảo an sinh xã hội..Bên cạnh những lợi ích lớn trên, người tham gia BHYT còn được chi trả chi phí khám chữa bệnh theo tỷ lệ hưởng trong các tuyến..Người tham gia BHYT được quỹ BHYT thanh toán số tiền khám chữa bệnh có thể lên tới cả tỷ đồng - Ảnh minh họa BHXHPhương thức đóng linh hoạt, phù hợp"
16,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","+ Thí sinh được phép mang vào phòng khi thi bài thi trắc nghiệm những vật dụng sau:.+ Trong buổi thi, thí sinh phải mang theo Thẻ dự thi (đã được Hội đồng thi gửi về cho thí sinh), Căn cước công dân (hoặc Giấy Chứng minh nhân dân)..Trang phục dự thi, các vật dụng được phép mang vào hoặc bị cấm mang vào phòng thi.Thí sinh là chiến sĩ nghĩa vụ tại ngũ mặc thường phục khi làm thủ tục và tham gia thi..+ Quản lý các vật dụng được mang vào phòng thi; không mang vào những vật dụng bị cấm theo quy định (đã công bố tại mục 3.1 Thông báo này);.+ Có hành động gây gổ, đe dọa những người có trách nhiệm trong kỳ thi hay đe dọa thí sinh khác; + Không tuân thủ hướng dẫn của cán bộ coi thi hoặc cán bộ giám sát và những người có trách nhiệm liên quan trong khu vực thi; Thí sinh bị đình chỉ thi phải nộp bài thi, đề thi, giấy nháp cho cán bộ coi thi, phải ra khỏi phòng thi ngay sau khi có quyết định và chỉ được rời khỏi khu vực thi khi hết 2/3 thời gian của buổi thi..+ Nộp bài theo hướng dẫn của cán bộ coi thi, thí sinh nộp phiếu trả lời trắc nghiệm (đối với thi trắc nghiệm), tờ giấy thi (đối với thi tự luận), đề thi, giấy nháp (đối với thi trắc nghiệm và thi tự luận), phải ghi rõ số tờ giấy thi đã nộp và ký xác nhận vào 2 Phiếu thu bài thi; thí sinh không làm được bài cũng phải nộp tờ giấy thi (đối với bài thi tự luận), Phiếu trả lời trắc nghiệm (đối với bài thi trắc nghiệm), đề thi và giấy nháp;.Trong trường hợp thí sinh có mang theo, phải được gửi tại địa điểm do Hội đồng bố trí an toàn, cách biệt phòng thi tối thiểu 25 mét, có cán bộ hướng dẫn và hỗ trợ bảo quản cho thí sinh."
17,"[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Chiều 20/7, Công ty Dịch vụ Bảo vệ Thăng Long Bảo An Sepre 24 - đơn vị được Trung tâm hạ tầng Kỹ thuật TP.HCM giao thực hiện công tác quản lý, vận hành, chăm sóc, bảo dưỡng Công viên Bến Bạch Đằng (quận 1, TP.HCM) cho biết, đã tạm đình chỉ công việc nam bảo vệ của công ty vì có hành vi ném hàng loạt xe đạp công cộng đậu trên vỉa hè xuống đường vào tối 19/7..Theo giải trình từ công ty này, lúc 23h ngày 19/7, nhân viên bảo vệ tên N.T.P được phân công trực tại công viên Bến Bạch Đằng, tuần tra nhắc nhở người dân thực hiện nội quy công viên rời khỏi công viên vì hết giờ phục vụ sau 22h đêm và không dừng, đỗ xe trên lề đường trong phạm vi công viên (có bảng nội quy và bảng cấm)..Được biết, Công ty CP dịch vụ bảo vệ Thăng Long Bảo An Sepre 24 (nơi nhân viên bảo vệ trong vụ việc công tác) là đơn vị được Trung tâm Quản lý Hạ tầng kỹ thuật TPHCM giao thực hiện công tác quản lý, vận hành, chăm sóc, bảo dưỡng thường xuyên tại Công viên Bạch Đằng từ tháng 2/2022 (công tác bảo vệ)..Chiều 20/7, Trung tâm Quản lý giao thông công cộng (Sở Giao thông Vận tải TPHCM) cho biết bảo vệ liên quan đến việc quăng ném xe đạp công cộng ở vỉa hè đường Tôn Đức Thắng đã bị đình chỉ công tác."
18,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","Các biện pháp được triển khai đồng bộ như giám sát, điều tra các ca bệnh nghi ngờ, nắm bắt chặt chẽ tình hình dịch, giám sát véc-tơ sốt xuất huyết; phun hóa chất diệt muỗi các khu vực có bệnh nhân sốt xuất huyết; vận động người dân tổng vệ sinh môi trường, phát quang bụi rậm..Để bảo vệ sức khỏe cho bản thân, gia đình và cộng đồng, Trung tâm Kiểm soát bệnh tật Hà Nam khuyến cáo, người dân thường xuyên kiểm tra, phát hiện và diệt lăng quăng trong các dụng cụ chứa nước sinh hoạt bằng cách thau rửa, đậy nắp kín bể và các vật dụng chứa nước, thả cá để tiêu diệt lăng quăng; loại bỏ các vật liệu phế thải, lập úp vật dụng có thể chứa nước không sử dụng không cho muỗi đẻ trứng; tích cực phối hợp với ngành y tế trong các chiến dịch diệt lăng quăng và các đợt phun hóa chất phòng, chống dịch."
19,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Sau hình ảnh ông bố quốc dân lấy nước mắt khán giả trong Về nhà đi con cũng như vai Lương Bổng trong Người phán xử, NSND Trung Anh đóng công an trong phim điêu tra, chính luận Đấu trí lên sóng VTV1 từ 18/7 tới..Dù giàu kinh nghiệm diễn xuất và thành công với nhiều dạng vai khác nhau nhưng NSND Trung Anh vẫn rất lo lắng về vai Đại tá Trần Giang trong Đấu trí..Chia sẻ tại buổi họp báo ra mắt phim Đấu trí, NSND Trung Anh cho biết lý do anh cạo râu là tuân thủ theo đúng điều lệnh của ngành công an..NSND Trung Anh vào vai Đại tá Trần Giang, trưởng phòng điều tra C03 (Cục Cảnh sát điều tra tội phạm về tham nhũng, kinh tế, buôn lậu)..Lần này anh trở lại màn ảnh với dòng phim chính luận, đảm nhiệm vai tướng công an khác hẳn các nhân vật mình đảm nhiệm gần đây, hẳn là vai diễn mới trong 'Đấu trí' thu hút NSND Trung Anh?.Lần này, tôi đề xuất đạo diễn Danh Dũng cho tôi đóng một vai tội phạm nhưng anh Dũng khá cương quyết và thuyết phục tôi nhận lời vào vai công an, NSND Trung Anh chia sẻ..Nếu đơn giản phim đề cập đến các vấn đề xã hội hay gia đình tìm hiểu dễ dàng hơn nhưng riêng đóng phim Đấu trí tôi phải tìm hiểu từ chính những người bạn làm công an cỡ đại tá của mình..Trong 'Đấu trí', NSND Trung Anh vào vai đồng đội cũ của bố Vũ (Thanh Sơn)."
20,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Ngày 22/7, Phòng CSĐT tội phạm về ma túy Công an tỉnh Quảng Nam cho biết, khoảng 0h50 cùng ngày đã phối hợp với Công an thị xã Điện Bàn, Công an phường Điện Ngọc tiến hành kiểm tra hành chính, phát hiện 28/41 đối tượng dương tính với ma túy tại quán karaoke Mr. Rìn (khối phố Tứ Câu, phường Điện Ngọc)..Theo lãnh đạo Phòng CSĐT tội phạm về ma túy Công an tỉnh Quảng Nam, trước tình hình tội phạm về ma túy trên địa bàn tỉnh có chiều hướng phức tạp, nhiều đối tượng có xu hướng lợi dụng các cơ sở kinh doanh có điều kiện như karaoke, khách sạn, nhà nghỉ,… để tổ chức sử dụng trái phép chất ma túy, Giám đốc Công an tỉnh đã yêu cầu lực lượng Cảnh sát điều tra tội phạm về ma túy chủ động nắm tình hình, thực hiện đồng bộ các biện pháp nghiệp vụ, phối hợp các đơn vị liên quan để tiến hành tấn công, trấn áp tội phạm về ma túy, góp phần bảo đảm tình hình ANTT trên địa bàn tỉnh."
21,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","Bên cạnh việc kinh doanh, Thảo Nhi Lê cũng là một influencer được giới trẻ yêu thích nhờ gu thời trang sành điệu, thường xuyên diện những bộ cánh bắt mắt đến từ nhiều nhà mốt đình đám..Á hậu Thảo Nhi Lê sinh ra và lớn lên ở Đức, cô theo học ngành Thời trang bán lẻ quốc tế tại trường Đại học Reutlingen..Sau khi trở về Việt Nam, cô trở thành nhà sáng lập một thương hiệu thời trang dành cho phái đẹp..Hiện tại, ngoài là một người có sức ảnh hưởng, Thảo Nhi Lê còn sở hữu và điều hành thương hiệu thời trang riêng..Đầu năm 2022, hội chị em của Thảo Nhi Lê và Tiên Nguyễn khiến netizen trầm trồ khi đón năm mới trên du thuyền đắt đỏ..Thảo Nhi Lê cũng từng là đại diện Việt Nam 2 lần lọt Top ""100 gương mặt đẹp nhất thế giới"" do trang TC Candler bình chọn."
22,"[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Năm 2022, các trường công an nhân dân được xét tuyển 2.050 chỉ tiêu tuyển sinh trình độ đại học công an nhân dân chính quy tuyển mới đối với công dân tốt nghiệp THPT..Sau 7 năm không tổ chức thi để tuyển sinh, năm nay, các học viện, trường CAND đã tổ chức kỳ thi đánh giá để lựa chọn những thí sinh đủ điều kiện tiêu chuẩn, năng lực vào đào tạo trình độ đại học Công an..Về kết cấu, bài thi đánh giá tuyển sinh đại học chính quy công an nhân dân năm 2022 của Bộ Công an gồm 2 phần: Phần trắc nghiệm và phần tự luận..Đồng thời, khi tổ chức xét tuyển, Bộ Công vừa sử dụng điểm thi đánh giá, vừa lấy thêm điểm từ kỳ thi của Bộ GD&ĐT với tỷ lệ 40% điểm tốt nghiệp THPT, 60% điểm bài thi đánh giá để xét tuyển."
23,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Chiều 19/7, tại họp báo của Bộ Tư pháp, ông Nguyễn Thắng Lợi (Phó tổng cục trưởng Tổng cục Thi hành án dân sự) đã thông tin với báo chí về kết quả thi hành án dân sự đối với 2 người cầm đầu đường dây đánh bạc nghìn tỷ Rikvip Phan Sào Nam, Nguyễn Văn Dương..Ngày 19-7, tại cuộc họp báo thường kỳ của Bộ Tư pháp, ông Nguyễn Thắng Lợi, Phó Cục trưởng Cục Thi hành án dân sự cho biết liên quan đến vụ án đường dây đánh bạc của Phan Sào Nam và Nguyễn Văn Dương, số tiền mà Phan Sào Nam phải thi hành án là hơn 1.445 tỉ đồng..Về việc thi hành án của 2 đối tượng Phan Sào Nam và Nguyễn Văn Dương, ông Nguyễn Thắng Lợi nhấn mạnh, hiện Phan Sào Nam đã thi hành được khoảng 1.384/1.400 tỷ đồng, còn Nguyễn Văn Dương mới thi hành được hơn 315/1.655 tỷ đồng..Trả lời câu hỏi của báo chí về việc thi hành án trong vụ đánh bạc ngàn tỷ, liên quan đến Phan Sào Nam (cựu Chủ tịch HĐQT Công ty VTC online) và Nguyễn Văn Dương (cựu Chủ tịch Hội đồng thành viên Công ty TNHH đầu tư phát triển an ninh công nghệ cao- CNC), ông Nguyễn Thắng Lợi (Phó Tổng Cục trưởng Tổng cục Thi hành án dân sự) cho hay:.Tại cuộc họp báo thường kỳ của Bộ Tư pháp chiều 19/7, ông Nguyễn Thắng Lợi, Phó Tổng cục trưởng Tổng cục Thi hành án dân sự đã thông tin với báo chí về kết quả thi hành án dân sự đối với hai phạm nhân Phan Sào Nam và Nguyễn Văn Dương, đây là những nhân vật chủ chốt trong đường dây đánh bạc nghìn tỷ qua game bài Rikvip/Tip.Club..Trong khi đó, Nguyễn Văn Dương (cựu Chủ tịch HĐTV Công ty CNC) lĩnh 10 năm tù về các tội ""Tổ chức đánh bạc, Rửa tiền"" và bị buộc phải thi hành án dân sự với số tiền 1.655 tỷ đồng..Đối với Nguyễn Văn Dương (cựu Chủ tịch HĐTV Công ty CNC, lĩnh 10 năm tù về các tội Tổ chức đánh bạc, Rửa tiền), lãnh đạo Tổng cục Thi hành án dân sự nói việc thi hành án ""đang rất khó khăn""..Theo kháng nghị, Phan Sào Nam bị tuyên 5 năm tù trong đường dây đánh bạc hàng chục ngàn tỉ, ngoài điều kiện đã chấp hành được 1/3 thời hạn phạt tù và phải có ít nhất 6 tháng hoặc 2 quý liền kề thời điểm xét giảm, được xếp loại khá trở lên."
